LATITUDE;LONGITUDE
-25,42361328;-49,2679829
-25,42285907;-49,26729439
-25,42210485;-49,26660588
-25,42135064;-49,26591737
-25,42059642;-49,26522886
-25,41984221;-49,26454035
-25,41908799;-49,26385184
-25,41833378;-49,26316334
-25,41757957;-49,26247483
-25,41682535;-49,26178632
-25,41607114;-49,26109781
-25,41531692;-49,2604093
-25,41456271;-49,25972079
-25,41380849;-49,25903229
-25,41305428;-49,25834378
-25,41230007;-49,25765527
-25,41154585;-49,25696676
-25,41079164;-49,25627825
-25,41003742;-49,25558974
-25,40928321;-49,25490123
-25,408529;-49,25421273
-25,40777478;-49,25352422
-25,40702057;-49,25283571
-25,40626635;-49,2521472
-25,40551214;-49,25145869
-25,40475792;-49,25077018
-25,40400371;-49,25008168
-25,4032495;-49,24939317
-25,40249528;-49,24870466
-25,40174107;-49,24801615
-25,40098685;-49,24732764
-25,40023264;-49,24663913
-25,39947842;-49,24595062
-25,39872421;-49,24526212
-25,39797;-49,24457361
-25,39721578;-49,2438851
-25,39646157;-49,24319659
-25,39570735;-49,24250808
-25,39495314;-49,24181957
-25,39419893;-49,24113107
-25,39344471;-49,24044256
-25,3926905;-49,23975405
-25,39193628;-49,23906554
-25,39118207;-49,23837703
-25,39042785;-49,23768852
-25,38967364;-49,23700001
-25,38891943;-49,23631151
-25,38816521;-49,235623
-25,387411;-49,23493449
-25,38665678;-49,23424598
-25,38590257;-49,23355747
-25,38514835;-49,23286896
-25,38439414;-49,23218046
-25,38363993;-49,23149195
-25,38288571;-49,23080344
-25,3821315;-49,23011493
-25,38137728;-49,22942642
-25,38062307;-49,22873791
-25,37986886;-49,2280494
-25,37911464;-49,2273609
-25,37836043;-49,22667239
-25,37760621;-49,22598388
-25,376852;-49,22529537
-25,37609778;-49,22460686
-25,37534357;-49,22391835
-25,37458936;-49,22322985
-25,37447316;-49,22322985
-25,37342731;-49,22316019
-25,37238145;-49,22309053
-25,37133559;-49,22302087
-25,37028974;-49,22295121
-25,36924388;-49,22288155
-25,36819803;-49,22281189
-25,36715217;-49,22274223
-25,36610631;-49,22267258
-25,36506046;-49,22260292
-25,3640146;-49,22253326
-25,36296875;-49,2224636
-25,36192289;-49,22239394
-25,36087704;-49,22232428
-25,35983118;-49,22225462
-25,35878532;-49,22218496
-25,35773947;-49,22211531
-25,35669361;-49,22204565
-25,35564776;-49,22197599
-25,3546019;-49,22190633
-25,35355604;-49,22183667
-25,35251019;-49,22176701
-25,35146433;-49,22169735
-25,35041848;-49,22162769
-25,34937262;-49,22155804
-25,38318741;-49,26232446
-25,38216872;-49,26240591
-25,38115003;-49,26248736
-25,38013134;-49,2625688
-25,37911265;-49,26265025
-25,37809395;-49,2627317
-25,37707526;-49,26281315
-25,37605657;-49,26289459
-25,37503788;-49,26297604
-25,37401919;-49,26305749
-25,3730005;-49,26313893
-25,37198181;-49,26322038
-25,37096312;-49,26330183
-25,36994443;-49,26338328
-25,36892574;-49,26346472
-25,36790705;-49,26354617
-25,36688836;-49,26362762
-25,36586967;-49,26370906
-25,36485098;-49,26379051
-25,36383229;-49,26387196
-25,3628136;-49,26395341
-25,3617949;-49,26403485
-25,36077621;-49,2641163
-25,35975752;-49,26419775
-25,35873883;-49,26427919
-25,35772014;-49,26436064
-25,35670145;-49,26444209
-25,35568276;-49,26452354
-25,35466407;-49,26460498
-25,35364538;-49,26468643
-25,35262669;-49,26476788
-25,42672398;-49,26530272
-25,42772915;-49,26477595
-25,42873431;-49,26424918
-25,42973947;-49,26372241
-25,43074463;-49,26319564
-25,43174979;-49,26266887
-25,43275496;-49,2621421
-25,43376012;-49,26161533
-25,43476528;-49,26108857
-25,43577044;-49,2605618
-25,43563233;-49,25169169
-25,43594652;-49,25070145
-25,43626071;-49,24971121
-25,4365749;-49,24872097
-25,43688909;-49,24773073
-25,43720328;-49,24674049
-25,43751747;-49,24575025
-25,43783166;-49,24476001
-25,43814585;-49,24376976
-25,43846004;-49,24277952
-25,43877423;-49,24178928
-25,43908842;-49,24079904
-25,43940261;-49,2398088
-25,4397168;-49,23881856
-25,44003099;-49,23782832
-25,44034518;-49,23683808
-25,44065937;-49,23584784
-25,44097356;-49,2348576
-25,44128774;-49,23386736
-25,44160193;-49,23287712
-25,44191612;-49,23188688
-25,44191612;-49,23188688
-25,44138673;-49,2308036
-25,44085733;-49,22972033
-25,44032793;-49,22863706
-25,43979854;-49,22755378
-25,43926914;-49,22647051
-25,43873974;-49,22538723
-25,43873974;-49,22538723
-25,43899293;-49,22438892
-25,43924612;-49,22339061
-25,43949931;-49,2223923
-25,4397525;-49,22139398
-25,44000569;-49,22039567
-25,44025887;-49,21939736
-25,44051206;-49,21839905
-25,44076525;-49,21740074
-25,44101844;-49,21640242
-25,44127163;-49,21540411
-25,44152481;-49,2144058
-25,441778;-49,21340749
-25,44203119;-49,21240918
-25,44228438;-49,21141086
-25,44253757;-49,21041255
-25,44279076;-49,20941424
-25,44304394;-49,20841593
-25,44329713;-49,20741762
-25,52413756;-49,22653
-25,46902431;-49,2536677
-25,38793042;-49,26650305
-25,38784447;-49,26648875
-25,38775853;-49,26647444
-25,38767259;-49,26646014
-25,38758664;-49,26644583
-25,3875007;-49,26643153
-25,38741475;-49,26641722
-25,38732881;-49,26640292
-25,38724287;-49,26638861
-25,38715692;-49,26637431
-25,38707098;-49,26636
-25,38698504;-49,2663457
-25,38689909;-49,26633139
-25,38681315;-49,26631709
-25,3867272;-49,26630278
-25,38664126;-49,26628848
-25,38655532;-49,26627417
-25,38646937;-49,26625987
-25,38638343;-49,26624556
-25,38629749;-49,26623126
-25,38621154;-49,26621695
-25,3861256;-49,26620265
-25,38603965;-49,26618834
-25,38595371;-49,26617404
-25,38586777;-49,26615973
-25,38578182;-49,26614543
-25,38569588;-49,26613112
-25,38560993;-49,26611682
-25,38552399;-49,26610251
-25,38543805;-49,26608821
-25,3853521;-49,2660739
-25,38526616;-49,26605959
-25,38518022;-49,26604529
-25,38509427;-49,26603098
-25,38500833;-49,26601668
-25,38492238;-49,26600237
-25,38483644;-49,26598807
-25,3847505;-49,26597376
-25,38466455;-49,26595946
-25,38457861;-49,26594515
-25,38449266;-49,26593085
-25,38440672;-49,26591654
-25,38432078;-49,26590224
-25,38423483;-49,26588793
-25,38414889;-49,26587363
-25,38406295;-49,26585932
-25,383977;-49,26584502
-25,38389106;-49,26583071
-25,38380511;-49,26581641
-25,38371917;-49,2658021
-25,38363323;-49,2657878
-25,38354728;-49,26577349
-25,38346134;-49,26575919
-25,3833754;-49,26574488
-25,38328945;-49,26573058
-25,38320351;-49,26571627
-25,38311756;-49,26570197
-25,38303162;-49,26568766
-25,38294568;-49,26567336
-25,38285973;-49,26565905
-25,38277379;-49,26564475
-25,38277379;-49,26564475
-25,38277573;-49,26558896
-25,38277767;-49,26553317
-25,3827796;-49,26547738
-25,38278154;-49,26542159
-25,38278348;-49,2653658
-25,38278542;-49,26531001
-25,38278736;-49,26525422
-25,3827893;-49,26519843
-25,38279124;-49,26514264
-25,38279317;-49,26508685
-25,38279511;-49,26503106
-25,38279705;-49,26497527
-25,38279899;-49,26491948
-25,38280093;-49,26486369
-25,38280287;-49,2648079
-25,38280481;-49,26475211
-25,38280675;-49,26469632
-25,38280868;-49,26464053
-25,38281062;-49,26458474
-25,38281256;-49,26452895
-25,3828145;-49,26447316
-25,38281644;-49,26441737
-25,38281838;-49,26436158
-25,38282032;-49,26430579
-25,38282225;-49,26425
-25,38282419;-49,26419421
-25,38282613;-49,26413842
-25,38282807;-49,26408263
-25,38283001;-49,26402684
-25,38283195;-49,26397105
-25,38283389;-49,26391526
-25,38283582;-49,26385947
-25,38283776;-49,26380368
-25,3828397;-49,26374789
-25,38284164;-49,2636921
-25,38284358;-49,26363631
-25,38284552;-49,26358052
-25,38284746;-49,26352473
-25,38284939;-49,26346894
-25,38285133;-49,26341315
-25,38285327;-49,26335736
-25,38285521;-49,26330157
-25,38285715;-49,26324578
-25,38285909;-49,26318999
-25,38286103;-49,2631342
-25,38286297;-49,26307841
-25,3828649;-49,26302262
-25,38286684;-49,26296683
-25,38286878;-49,26291104
-25,38287072;-49,26285525
-25,38287266;-49,26279946
-25,3828746;-49,26274367
-25,38287654;-49,26268788
-25,38287847;-49,26263209
-25,38288041;-49,2625763
-25,38288235;-49,26252051
-25,38288429;-49,26246472
-25,38288623;-49,26240893
-25,38288817;-49,26235314
-25,38289011;-49,26229735
-25,42991815;-49,24978171
-25,43001863;-49,24983835
-25,43011912;-49,249895
-25,4302196;-49,24995164
-25,43032009;-49,25000829
-25,43042057;-49,25006493
-25,43052105;-49,25012158
-25,43062154;-49,25017822
-25,43072202;-49,25023487
-25,43082251;-49,25029151
-25,43092299;-49,25034816
-25,43102348;-49,25040481
-25,43112396;-49,25046145
-25,43122445;-49,2505181
-25,43132493;-49,25057474
-25,43142542;-49,25063139
-25,4315259;-49,25068803
-25,43162639;-49,25074468
-25,43172687;-49,25080132
-25,43182735;-49,25085797
-25,43192784;-49,25091461
-25,43202832;-49,25097126
-25,43212881;-49,2510279
-25,43222929;-49,25108455
-25,43232978;-49,25114119
-25,43243026;-49,25119784
-25,43253075;-49,25125449
-25,43263123;-49,25131113
-25,43273172;-49,25136778
-25,4328322;-49,25142442
-25,43293268;-49,25148107
-25,43303317;-49,25153771
-25,43313365;-49,25159436
-25,43323414;-49,251651
-25,43333462;-49,25170765
-25,43343511;-49,25176429
-25,43353559;-49,25182094
-25,43363608;-49,25187758
-25,43373656;-49,25193423
-25,43383705;-49,25199088
-25,43393753;-49,25204752
-25,43403801;-49,25210417
-25,4341385;-49,25216081
-25,43423898;-49,25221746
-25,43433947;-49,2522741
-25,43443995;-49,25233075
-25,43454044;-49,25238739
-25,43464092;-49,25244404
-25,43474141;-49,25250068
-25,43484189;-49,25255733
-25,43494238;-49,25261397
-25,43504286;-49,25267062
-25,43514335;-49,25272727
-25,43524383;-49,25278391
-25,43534431;-49,25284056
-25,4354448;-49,2528972
-25,43554528;-49,25295385
-25,43564577;-49,25301049
-25,43574625;-49,25306714
-25,43584674;-49,25312378
-25,43594722;-49,25318043
-25,4303939;-49,35318494
-25,43058025;-49,35304636
-25,4307666;-49,35290778
-25,43095295;-49,3527692
-25,4311393;-49,35263062
-25,43132564;-49,35249204
-25,43151199;-49,35235346
-25,43169834;-49,35221488
-25,43188469;-49,3520763
-25,43207104;-49,35193773
-25,43225739;-49,35179915
-25,43244374;-49,35166057
-25,43263008;-49,35152199
-25,43281643;-49,35138341
-25,43300278;-49,35124483
-25,43318913;-49,35110625
-25,43337548;-49,35096767
-25,43356183;-49,3508291
-25,43374817;-49,35069052
-25,43393452;-49,35055194
-25,43412087;-49,35041336
-25,43430722;-49,35027478
-25,43449357;-49,3501362
-25,43467992;-49,34999762
-25,43486627;-49,34985904
-25,43505261;-49,34972046
-25,43523896;-49,34958189
-25,43542531;-49,34944331
-25,43561166;-49,34930473
-25,43579801;-49,34916615
-25,43598436;-49,34902757
-25,43617071;-49,34888899
-25,43635705;-49,34875041
-25,4365434;-49,34861183
-25,43672975;-49,34847326
-25,4369161;-49,34833468
-25,43710245;-49,3481961
-25,4372888;-49,34805752
-25,43747514;-49,34791894
-25,43766149;-49,34778036
-25,43784784;-49,34764178
-25,43803419;-49,3475032
-25,43822054;-49,34736462
-25,43840689;-49,34722605
-25,43859324;-49,34708747
-25,43877958;-49,34694889
-25,43896593;-49,34681031
-25,43915228;-49,34667173
-25,43933863;-49,34653315
-25,43952498;-49,34639457
-25,43971133;-49,34625599
-25,43989767;-49,34611742
-25,44008402;-49,34597884
-25,44027037;-49,34584026
-25,44045672;-49,34570168
-25,44064307;-49,3455631
-25,44082942;-49,34542452
-25,44101577;-49,34528594
-25,44120211;-49,34514736
-25,44138846;-49,34500878
-25,44157481;-49,34487021
-25,52413756;-49,22653
-25,52321901;-49,2269823
-25,52230045;-49,22743459
-25,5213819;-49,22788689
-25,52046334;-49,22833918
-25,51954479;-49,22879148
-25,51862624;-49,22924377
-25,51770768;-49,22969607
-25,51678913;-49,23014836
-25,51587057;-49,23060066
-25,51495202;-49,23105295
-25,51403347;-49,23150525
-25,51311491;-49,23195754
-25,51219636;-49,23240984
-25,5112778;-49,23286213
-25,51035925;-49,23331443
-25,50944069;-49,23376672
-25,50852214;-49,23421902
-25,50760359;-49,23467131
-25,50668503;-49,23512361
-25,50576648;-49,2355759
-25,50484792;-49,2360282
-25,50392937;-49,23648049
-25,50301081;-49,23693279
-25,50209226;-49,23738508
-25,50117371;-49,23783738
-25,50025515;-49,23828967
-25,4993366;-49,23874197
-25,49841804;-49,23919426
-25,49749949;-49,23964655
-25,49658094;-49,24009885
-25,49566238;-49,24055114
-25,49474383;-49,24100344
-25,49382527;-49,24145573
-25,49290672;-49,24190803
-25,49198816;-49,24236032
-25,49106961;-49,24281262
-25,49015106;-49,24326491
-25,4892325;-49,24371721
-25,48831395;-49,2441695
-25,48739539;-49,2446218
-25,48647684;-49,24507409
-25,48555829;-49,24552639
-25,48463973;-49,24597868
-25,48372118;-49,24643098
-25,48280262;-49,24688327
-25,48188407;-49,24733557
-25,48096551;-49,24778786
-25,48004696;-49,24824016
-25,47912841;-49,24869245
-25,47820985;-49,24914475
-25,4772913;-49,24959704
-25,47637274;-49,25004934
-25,47545419;-49,25050163
-25,47453563;-49,25095393
-25,47361708;-49,25140622
-25,47269853;-49,25185852
-25,47177997;-49,25231081
-25,47086142;-49,25276311
-25,46994286;-49,2532154
-25,46902431;-49,2536677
-25,44445467;-49,3539187
-25,42998625;-49,35359866
-25,42901727;-49,3531552
-25,44426997;-49,35292429
-25,42804829;-49,35271175
-25,42707931;-49,35226829
-25,44408528;-49,35192987
-25,42611033;-49,35182483
-25,42514135;-49,35138137
-25,42417237;-49,35093791
-25,44390059;-49,35093545
-25,42320339;-49,35049445
-25,41161388;-49,3503371
-25,41161388;-49,3503371
-25,42223441;-49,350051
-25,41280259;-49,35003669
-25,44371589;-49,34994104
-25,41399129;-49,34973628
-25,42126543;-49,34960754
-25,41517999;-49,34943588
-25,41125725;-49,34934146
-25,42029645;-49,34916408
-25,4163687;-49,34913547
-25,4435312;-49,34894662
-25,4175574;-49,34883506
-25,41932747;-49,34872062
-25,4187461;-49,34853465
-25,41090062;-49,34834583
-25,41835849;-49,34827716
-25,41835849;-49,34827716
-25,44334651;-49,3479522
-25,41054399;-49,34735019
-25,41816265;-49,34724719
-25,44316181;-49,34695779
-25,41018737;-49,34635455
-25,4179668;-49,34621722
-25,44297712;-49,34596337
-25,40983074;-49,34535892
-25,41777095;-49,34518726
-25,44279243;-49,34496895
-25,40947411;-49,34436328
-25,4175751;-49,34415729
-25,44260773;-49,34397454
-25,40911748;-49,34336765
-25,41737925;-49,34312732
-25,44242304;-49,34298012
-25,40876085;-49,34237201
-25,4171834;-49,34209735
-25,44223835;-49,3419857
-25,40840422;-49,34137637
-25,41698756;-49,34106738
-25,44205365;-49,34099129
-25,40804759;-49,34038074
-25,41679171;-49,34003742
-25,44186896;-49,33999687
-25,40769096;-49,3393851
-25,41659586;-49,33900745
-25,44168426;-49,33900245
-25,40733433;-49,33838947
-25,51665519;-49,33813967
-25,51665519;-49,33813967
-25,44149957;-49,33800804
-25,41640001;-49,33797748
-25,51762059;-49,33771175
-25,51577715;-49,33759407
-25,4069777;-49,33739383
-25,518586;-49,33728382
-25,54258484;-49,33723033
-25,54258484;-49,33723033
-25,51489911;-49,33704846
-25,44131488;-49,33701362
-25,41620416;-49,33694751
-25,54360721;-49,33689457
-25,5195514;-49,33685589
-25,54163306;-49,33659379
-25,54462959;-49,33655881
-25,51402107;-49,33650285
-25,5205168;-49,33642797
-25,40662107;-49,33639819
-25,54565196;-49,33622306
-25,44113018;-49,3360192
-25,5214822;-49,33600004
-25,54068127;-49,33595725
-25,51314304;-49,33595725
-25,41600831;-49,33591754
-25,54667434;-49,3358873
-25,39254088;-49,33566005
-25,39359653;-49,33564024
-25,39465219;-49,33562044
-25,39570785;-49,33560063
-25,39676351;-49,33558082
-25,5224476;-49,33557211
-25,39781917;-49,33556102
-25,54769671;-49,33555154
-25,39887483;-49,33554121
-25,39993049;-49,3355214
-25,40098615;-49,33550159
-25,40204181;-49,33548179
-25,40309746;-49,33546198
-25,40415312;-49,33544217
-25,40520878;-49,33542237
-25,512265;-49,33541164
-25,40626444;-49,33540256
-25,40626444;-49,33540256
-25,53972949;-49,33532071
-25,54871909;-49,33521578
-25,39246334;-49,33514507
-25,523413;-49,33514419
-25,44094549;-49,33502479
-25,41581247;-49,33488757
-25,54974146;-49,33488002
-25,51138696;-49,33486603
-25,5243784;-49,33471626
-25,53877771;-49,33468416
-25,55076384;-49,33454427
-25,51050892;-49,33432043
-25,5253438;-49,33428833
-25,55178621;-49,33420851
-25,39204655;-49,33419378
-25,53782593;-49,33404762
-25,4407608;-49,33403037
-25,55280859;-49,33387275
-25,5263092;-49,33386041
-25,41561662;-49,33385761
-25,50963088;-49,33377482
-25,55383096;-49,33353699
-25,52727461;-49,33343248
-25,53687414;-49,33341108
-25,39162976;-49,33324249
-25,50875284;-49,33322921
-25,55485334;-49,33320123
-25,4405761;-49,33303595
-25,52824001;-49,33300455
-25,55587571;-49,33286548
-25,41542077;-49,33282764
-25,53592236;-49,33277454
-25,5078748;-49,33268361
-25,52920541;-49,33257663
-25,39121297;-49,3322912
-25,53017081;-49,3321487
-25,53497058;-49,332138
-25,50699676;-49,332138
-25,51222362;-49,332138
-25,44039141;-49,33204154
-25,41522492;-49,33179767
-25,53113621;-49,33172077
-25,50611872;-49,33159239
-25,5340188;-49,33150146
-25,39079618;-49,33133991
-25,53210161;-49,33129284
-25,51283325;-49,33117669
-25,44020672;-49,33104712
-25,50524068;-49,33104679
-25,53306701;-49,33086492
-25,53306701;-49,33086492
-25,41502907;-49,3307677
-25,50436264;-49,33050118
-25,3903794;-49,33038862
-25,51344289;-49,33021539
-25,44002202;-49,3300527
-25,5034846;-49,32995557
-25,41483322;-49,32973773
-25,38996261;-49,32943733
-25,50260656;-49,32940997
-25,51405252;-49,32925408
-25,43983733;-49,32905829
-25,50172852;-49,32886436
-25,41463738;-49,32870777
-25,41463738;-49,32870777
-25,38954582;-49,32848604
-25,50085048;-49,32831875
-25,51466216;-49,32829277
-25,43965264;-49,32806387
-25,41553857;-49,32796748
-25,49997244;-49,32777315
-25,38912903;-49,32753475
-25,51527179;-49,32733147
-25,4990944;-49,32722754
-25,41643977;-49,32722719
-25,43946794;-49,32706945
-25,49821636;-49,32668193
-25,38871224;-49,32658346
-25,41734096;-49,3264869
-25,51588143;-49,32637016
-25,49733832;-49,32613633
-25,43928325;-49,32607504
-25,41824216;-49,32574661
-25,38829546;-49,32563217
-25,49646028;-49,32559072
-25,51649106;-49,32540885
-25,51649106;-49,32540885
-25,43909856;-49,32508062
-25,49558224;-49,32504511
-25,41914335;-49,32500632
-25,38787867;-49,32468088
-25,4947042;-49,32449951
-25,51620657;-49,32435401
-25,42004455;-49,32426603
-25,43891386;-49,3240862
-25,49382617;-49,3239539
-25,38746188;-49,32372959
-25,42094574;-49,32352574
-25,49294813;-49,32340829
-25,51592207;-49,32329917
-25,43872917;-49,32309179
-25,49207009;-49,32286269
-25,42184694;-49,32278545
-25,42184694;-49,32278545
-25,38704509;-49,3227783
-25,49119205;-49,32231708
-25,4913766;-49,32231708
-25,51563757;-49,32224433
-25,43854448;-49,32209737
-25,38662831;-49,32182701
-25,49230181;-49,32178801
-25,49031401;-49,32177147
-25,42192962;-49,32172115
-25,49322702;-49,32125893
-25,48943597;-49,32122587
-25,50565802;-49,32122587
-25,51535308;-49,32118949
-25,43835978;-49,32110295
-25,38621152;-49,32087572
-25,49415223;-49,32072986
-25,48855793;-49,32068026
-25,42201231;-49,32065685
-25,50527109;-49,32025807
-25,49507744;-49,32020079
-25,48767989;-49,32013465
-25,51506858;-49,32013465
-25,43817509;-49,32010853
-25,38579473;-49,31992443
-25,49600265;-49,31967172
-25,422095;-49,31959255
-25,48680185;-49,31958905
-25,50488416;-49,31929026
-25,49692786;-49,31914264
-25,4379904;-49,31911412
-25,51478409;-49,31907981
-25,48592381;-49,31904344
-25,38537794;-49,31897314
-25,49785307;-49,31861357
-25,42217769;-49,31852825
-25,48504577;-49,31849783
-25,50449723;-49,31832246
-25,4378057;-49,3181197
-25,49877828;-49,3180845
-25,51449959;-49,31802498
-25,38496115;-49,31802185
-25,48416773;-49,31795223
-25,49970349;-49,31755542
-25,42226037;-49,31746395
-25,48328969;-49,31740662
-25,5041103;-49,31735466
-25,43762101;-49,31712528
-25,38454437;-49,31707056
-25,5006287;-49,31702635
-25,51421509;-49,31697014
-25,48241165;-49,31686101
-25,50155391;-49,31649728
-25,42234306;-49,31639965
-25,50372337;-49,31638686
-25,48153361;-49,31631541
-25,43743632;-49,31613087
-25,38412758;-49,31611927
-25,50247912;-49,3159682
-25,5139306;-49,3159153
-25,48065557;-49,3157698
-25,50340432;-49,31543913
-25,50333644;-49,31541905
-25,42242575;-49,31533535
-25,47977753;-49,31522419
-25,38371079;-49,31516798
-25,43725162;-49,31513645
-25,50432953;-49,31491006
-25,5136461;-49,31486046
-25,47889949;-49,31467859
-25,47889949;-49,31467859
-25,50294951;-49,31445125
-25,50525474;-49,31438098
-25,42250844;-49,31427104
-25,383294;-49,31421669
-25,43706693;-49,31414203
-25,50617995;-49,31385191
-25,5133616;-49,31380562
-25,47861433;-49,31364481
-25,50256258;-49,31348345
-25,50710516;-49,31332284
-25,38287721;-49,3132654
-25,42259112;-49,31320674
-25,43688224;-49,31314762
-25,43224773;-49,31304183
-25,50803037;-49,31279376
-25,51307711;-49,31275078
-25,43320565;-49,31264017
-25,47832917;-49,31261103
-25,4319241;-49,3125716
-25,50217565;-49,31251565
-25,38246043;-49,31231411
-25,38246043;-49,31231411
-25,50895558;-49,31226469
-25,43416357;-49,3122385
-25,43093089;-49,31222827
-25,43669754;-49,3121532
-25,42267381;-49,31214244
-25,42993768;-49,31188495
-25,4351215;-49,31183684
-25,50988079;-49,31173562
-25,51279261;-49,31169594
-25,478044;-49,31157724
-25,50178872;-49,31154784
-25,42894448;-49,31154163
-25,43607942;-49,31143518
-25,382986;-49,31136997
-25,510806;-49,31120655
-25,42795127;-49,31119831
-25,43651285;-49,31115878
-25,4227565;-49,31107814
-25,43703734;-49,31103352
-25,42695807;-49,31085498
-25,51173121;-49,31067747
-25,51250811;-49,3106411
-25,43799526;-49,31063185
-25,5014018;-49,31058004
-25,47775884;-49,31054346
-25,42596486;-49,31051166
-25,38351157;-49,31042583
-25,43895319;-49,31023019
-25,42497166;-49,31016834
-25,43632816;-49,31016437
-25,42283919;-49,31001384
-25,43991111;-49,30982853
-25,42397845;-49,30982502
-25,50101487;-49,30961224
-25,51222362;-49,30958626
-25,51222362;-49,30958626
-25,47747368;-49,30950968
-25,42298525;-49,30948169
-25,38403715;-49,30948169
-25,44086903;-49,30942687
-25,43614346;-49,30916995
-25,42199204;-49,30913837
-25,44182695;-49,3090252
-25,42292187;-49,30894954
-25,42099884;-49,30879505
-25,50062794;-49,30864444
-25,44278488;-49,30862354
-25,38456272;-49,30853756
-25,51223226;-49,30851419
-25,47718852;-49,3084759
-25,42000563;-49,30845172
-25,4437428;-49,30822188
-25,43605643;-49,30817553
-25,43595877;-49,30817553
-25,41901242;-49,3081084
-25,42300456;-49,30788524
-25,44470072;-49,30782022
-25,41801922;-49,30776508
-25,50024101;-49,30767664
-25,38508829;-49,30759342
-25,47690335;-49,30744212
-25,51224089;-49,30744212
-25,41702601;-49,30742176
-25,44565864;-49,30741855
-25,43568043;-49,30718065
-25,41603281;-49,30707843
-25,44661657;-49,30701689
-25,42308725;-49,30682094
-25,49985408;-49,30670883
-25,38561387;-49,30664928
-25,44757449;-49,30661523
-25,47661819;-49,30640834
-25,51224953;-49,30637005
-25,44853241;-49,30621357
-25,43530444;-49,30618576
-25,44949033;-49,3058119
-25,49946715;-49,30574103
-25,38613944;-49,30570514
-25,45044826;-49,30541024
-25,47633303;-49,30537456
-25,51225817;-49,30529798
-25,4064195;-49,30527599
-25,40535123;-49,30519493
-25,43492845;-49,30519087
-25,40428295;-49,30511386
-25,40321468;-49,3050328
-25,45140618;-49,30500858
-25,40214641;-49,30495174
-25,40107814;-49,30487068
-25,40000986;-49,30478962
-25,49908022;-49,30477323
-25,38666501;-49,30476101
-25,39894159;-49,30470855
-25,39787332;-49,30462749
-25,4523641;-49,30460692
-25,39680504;-49,30454643
-25,45208659;-49,30453087
-25,45197353;-49,30449878
-25,39573677;-49,30446537
-25,3946685;-49,3043843
-25,47604786;-49,30434078
-25,38719059;-49,30433185
-25,39360023;-49,30430324
-25,51226681;-49,30422591
-25,39253195;-49,30422218
-25,43455246;-49,30419599
-25,39146368;-49,30414112
-25,39039541;-49,30406005
-25,45290106;-49,3040482
-25,38932713;-49,30397899
-25,38825886;-49,30389793
-25,38719059;-49,30381687
-25,38719059;-49,30381687
-25,49869329;-49,30380543
-25,4538286;-49,30359761
-25,45171791;-49,3035734
-25,4757627;-49,303307
-25,38693372;-49,30330188
-25,43417646;-49,3032011
-25,51227545;-49,30315384
-25,45475614;-49,30314703
-25,49830636;-49,30283762
-25,45568367;-49,30269645
-25,45134923;-49,30261594
-25,47547754;-49,30227322
-25,38667686;-49,30227192
-25,45661121;-49,30224586
-25,43380047;-49,30220621
-25,51228409;-49,30208177
-25,49791943;-49,30186982
-25,45753875;-49,30179528
-25,45098055;-49,30165847
-25,45846628;-49,3013447
-25,38642;-49,30124195
-25,47519238;-49,30123943
-25,43342448;-49,30121133
-25,51229273;-49,30100971
-25,4975325;-49,30090202
-25,45939382;-49,30089412
-25,45061186;-49,30070101
-25,46032136;-49,30044353
-25,43304848;-49,30021644
-25,38616314;-49,30021198
-25,47490721;-49,30020565
-25,46124889;-49,29999295
-25,51230137;-49,29993764
-25,49714557;-49,29993422
-25,45024318;-49,29974354
-25,46217643;-49,29954237
-25,52984983;-49,2993641
-25,43267249;-49,29922155
-25,38590627;-49,29918201
-25,47462205;-49,29917187
-25,46310396;-49,29909178
-25,53079212;-49,29898737
-25,49675864;-49,29896642
-25,51231;-49,29886557
-25,4498745;-49,29878608
-25,4640315;-49,2986412
-25,53173442;-49,29861063
