LATITUDE;LONGITUDE
-25,5266212;-49,2440319
-25,5267195;-49,2349786
-25,527654;-49,2478342
-25,5279228;-49,2738362
-25,5283452;-49,2869382
-25,52880579;-49,2461923
-25,5288139;-49,2460245
-25,5288386;-49,2692368
-25,5288386;-49,2692368
-25,52888969;-49,25453839
-25,5289001;-49,2882106
-25,5291179;-49,2590255
-25,529364;-49,240971
-25,5294503;-49,3334962
-25,5302244;-49,3354421
-25,5302244;-49,3354421
-25,5302244;-49,3354421
-25,5302629;-49,2828495
-25,5303007;-49,2461658
-25,5306288;-49,3398647
-25,5310354;-49,2551943
-25,5310354;-49,2551943
-25,5311898;-49,2812181
-25,5315375;-49,3328267
-25,5316714;-49,2341291
-25,5317936;-49,2882361
-25,5318764;-49,2633628
-25,5319585;-49,2718556
-25,532223;-49,2779399
-25,5335234;-49,2582216
-25,5338061;-49,2616655
-25,5339362;-49,2395499
-25,53493;-49,2685544
-25,535106;-49,29689
-25,5356849;-49,2788034
-25,5359353;-49,2396248
-25,5359803;-49,2317514
-25,5359803;-49,2317514
-25,53607943;-49,24397746
-25,5365144;-49,2739361
-25,5366276;-49,2574015
-25,5370231;-49,2542887
-25,5371244;-49,25337
-25,537217;-49,2371672
-25,537217;-49,2371672
-25,5376321;-49,3006958
-25,5376535;-49,2540005
-25,5377979;-49,277696
-25,5400203;-49,2697594
-25,5402618;-49,2515016
-25,5408523;-49,2409751
-25,5409296;-49,2535225
-25,5411567;-49,2709934
-25,5414305;-49,2743368
-25,5416493;-49,3397149
-25,541768;-49,2650421
-25,54243178;-49,27267129
-25,5424446;-49,26135402
-25,5424652;-49,2604924
-25,5424652;-49,2604924
-25,5426448;-49,2840132
-25,5435556;-49,244329
-25,5439061;-49,2524289
-25,5439867;-49,3411499
-25,544066;-49,2810614
-25,5441918;-49,25718522
-25,5442128;-49,2771041
-25,5449643;-49,2759085
-25,5449965;-49,25226
-25,54499662;-49,27127964
-25,54504875;-49,33976667
-25,5456747;-49,28993765
-25,5468693;-49,2678717
-25,5475197;-49,268339
-25,5486149;-49,2703094
-25,5490236;-49,2718437
-25,550436;-49,2606557
-25,5509214;-49,2945702
-25,5523615;-49,2757437
-25,5527397;-49,2747831
-25,5528589;-49,250452
-25,5531608;-49,2905208
-25,5538039;-49,248655
-25,5541389;-49,2472931
-25,5541999;-49,2946766
-25,55433006;-49,29528927
-25,5543685;-49,2535074
-25,554906;-49,253078
-25,5556003;-49,2836496
-25,5557626;-49,2577274
-25,5561726;-49,2495988
-25,556521;-49,2667843
-25,556994;-49,2615687
-25,5574061;-49,2522393
-25,5576964;-49,28167
-25,5579482;-49,3325295
-25,5583641;-49,2572857
-25,5588627;-49,2803658
-25,5589008;-49,3313455
-25,5594365;-49,2519285
-25,5594669;-49,3156696
-25,55963034;-49,33282973
-25,5596737;-49,3165572
-25,5597478;-49,2529557
-25,5599687;-49,339745
-25,5602768;-49,3132696
-25,5603173;-49,3390873
-25,5618042;-49,3153647
-25,5639904;-49,3283988
-25,5652303;-49,315154
-25,5653635;-49,3384518
-25,5654532;-49,3117242
-25,56578404;-49,33378774
-25,5661013;-49,3257247
-25,566131;-49,2879437
-25,5690541;-49,3286138
-25,5695724;-49,318457
-25,5698093;-49,3384108
-25,5699803;-49,2908092
-25,5722546;-49,2596523
-25,5729181;-49,3368485
-25,5729181;-49,3368485
-25,57350997;-49,3349017
-25,5752582;-49,3313351
-25,5775218;-49,3320528
-25,5775218;-49,3320528
-25,5788258;-49,337871
-25,5796706;-49,3361485
-25,5801304;-49,3205252
-25,5836559;-49,3260617
-25,5843738;-49,3229751
-25,58521575;-49,33659993
-25,5858285;-49,33700178
-25,5860624;-49,3337957
-25,5878731;-49,3181831
-25,58841039;-49,33249634
-25,591049;-49,34126483
-25,591523;-49,34063287
-25,59481224;-49,32870727
-25,5949881;-49,3254584
-25,5949881;-49,3254584
-25,5982664;-49,3303514
-25,619044;-49,3485214
-25,61988273;-49,34779888
