LATITUDE;LONGITUDE;QUANTIDADE
-25,4240364;-49,2626657;27
-25,4239647;-49,2720819;11
-25,4239476;-49,2728198;10
-25,4236189;-49,2742333;24
-25,4231398;-49,2683194;2
-25,4230825;-49,2451526;6
-25,4229769;-49,3056279;86
-25,4229695;-49,2770951;2
-25,4225271;-49,2630473;2
-25,4221415;-49,1981607;11
-25,421843;-49,274515;7
-25,42088785;-49,274842;64
-25,4203334;-49,2603938;2
-25,4199718;-49,2130415;3
-25,4199701;-49,2673914;3
-25,4195815;-49,2081263;4
-25,419401;-49,35817;2
-25,4192357;-49,3607353;4
-25,4189827;-49,2936929;2
-25,4189673;-49,2682584;2
-25,4185052;-49,2504373;3
-25,4183994;-49,2855442;2
-25,4183889;-49,3416765;3
-25,4183647;-49,2953083;2
-25,4182065;-49,2621976;2
-25,4180221;-49,3435797;2
-25,4178948;-49,2037652;10
-25,4172764;-49,2587758;2
-25,4171061;-49,2614678;3
-25,4169093;-49,3375385;2
-25,4166019;-49,3594458;2
-25,4161597;-49,2478185;5
-25,4161056;-49,3537615;3
-25,4150228;-49,2705364;2
-25,4148379;-49,2867618;6
-25,414766;-49,3401428;2
-25,4146501;-49,3382506;2
-25,4144776;-49,3535148;2
-25,4136354;-49,3582494;2
-25,4134312;-49,2597168;2
-25,4130082;-49,2164143;4
-25,4125736;-49,3383767;3
-25,412543;-49,202365;2
-25,4125015;-49,3556067;3
-25,4118871;-49,2574181;2
-25,4115353;-49,2573509;139
-25,4112473;-49,3307823;2
-25,4110832;-49,2545895;2
-25,410993;-49,2369281;5
-25,4109225;-49,2997627;6
-25,4108234;-49,2057915;22
-25,41068455;-49,23340054;2
-25,4103568;-49,3335282;3
-25,4098398;-49,3242481;2
-25,4097831;-49,2918127;2
-25,4094572;-49,2551916;4
-25,4093016;-49,2661648;11
-25,4086381;-49,2042048;2
-25,4085126;-49,3500494;2
-25,4079545;-49,3228385;54
-25,4072436;-49,2510929;102
-25,4070055;-49,2871821;3
-25,4068797;-49,2037646;2
-25,4064694;-49,2412712;2
-25,4063339;-49,251889;2
-25,4058429;-49,2419631;9
-25,4055032;-49,2420326;5
-25,4053497;-49,2487007;2
-25,4047809;-49,2525282;3
-25,4035357;-49,2624537;5
-25,4034104;-49,3276686;2
-25,4020874;-49,2034017;6
-25,4011939;-49,2012464;3
-25,40072895;-49,23743269;6
-25,4004806;-49,3285241;14
-25,4001554;-49,2062497;2
-25,4000431;-49,3225836;2
-25,3996241;-49,2962243;2
-25,3994498;-49,2007792;7
-25,3994172;-49,2046586;2
-25,3992032;-49,3188731;2
-25,3985926;-49,283686;2
-25,3985623;-49,3290518;3
-25,3983324;-49,2514883;2
-25,3980903;-49,2052831;10
-25,3967254;-49,2059643;2
-25,3959085;-49,3063617;4
-25,3956394;-49,3417056;2
-25,3951149;-49,23099116;2
-25,394985;-49,2054535;7
-25,3945543;-49,2295903;6
-25,3942937;-49,3144709;2
-25,3941977;-49,3262371;12
-25,3941885;-49,2383171;2
-25,3939204;-49,2423172;3
-25,3938264;-49,2409654;4
-25,3934069;-49,3456971;2
-25,3931981;-49,2088905;4
-25,3928389;-49,2400357;2
-25,3926468;-49,3349558;5
-25,3926232;-49,3348981;2
-25,3924686;-49,2905573;17
-25,392161;-49,2500284;2
-25,3921381;-49,2767109;5
-25,3920516;-49,2081459;3
-25,3914266;-49,2509157;2
-25,3912035;-49,2969949;5
-25,3910767;-49,2918694;2
-25,390984;-49,2327403;4
-25,390733;-49,3547755;3
-25,3905456;-49,2574932;14
-25,3905452;-49,2954219;2
-25,3903146;-49,2966359;5
-25,3901979;-49,3550219;100
-25,3901065;-49,2863081;2
-25,3898779;-49,2666773;3
-25,3897801;-49,2947136;2
-25,3896659;-49,2321861;6
-25,3895;-49,2248593;12
-25,3887983;-49,2362453;13
-25,3884716;-49,3372581;3
-25,3882995;-49,2861321;6
-25,3881215;-49,2773029;4
-25,3879932;-49,3340569;2
-25,3872041;-49,302618;30
-25,3871397;-49,2184257;3
-25,3870959;-49,2714815;11
-25,3869625;-49,251453;9
-25,3867179;-49,2330116;2
-25,386683;-49,2622956;2
-25,3865015;-49,2418068;2
-25,3861549;-49,26017;11
-25,3858466;-49,2365583;2
-25,3857196;-49,2471906;4
-25,3857175;-49,2209711;3
-25,3856663;-49,2826046;4
-25,385291;-49,2796419;2
-25,3849856;-49,2360362;5
-25,3849287;-49,2316495;36
-25,3842965;-49,3348105;8
-25,384232;-49,2565852;2
-25,3842264;-49,237851;2
-25,3839428;-49,27699264;7
-25,3836134;-49,1818316;2
-25,3834012;-49,3305962;2
-25,3833996;-49,2008021;5
-25,3832506;-49,2464411;2
-25,3832141;-49,2872135;5
-25,3831738;-49,2046651;13
-25,3831435;-49,275409;2
-25,3827837;-49,2635162;4
-25,3826546;-49,2680084;53
-25,3820752;-49,328786;2
-25,3820208;-49,2734965;2
-25,3816128;-49,2998443;3
-25,3812587;-49,2246267;2
-25,3811917;-49,2552565;5
-25,3810929;-49,3303318;4
-25,3809449;-49,1965756;2
-25,380939;-49,2966099;7
-25,3807217;-49,2906941;4
-25,380345;-49,2956619;5
-25,3798819;-49,2996077;2
-25,3794668;-49,2232645;2
-25,3794119;-49,2336758;3
-25,3786869;-49,2455398;3
-25,3786465;-49,2435769;2
-25,3783536;-49,28122;24
-25,3782459;-49,2563786;5
-25,3781096;-49,3265842;2
-25,3779785;-49,2619847;3
-25,3778873;-49,2609759;5
-25,3771556;-49,3267275;2
-25,376939;-49,239649;3
-25,3767572;-49,2575666;7
-25,3767466;-49,237842;4
-25,3766173;-49,2259087;5
-25,3765808;-49,2361368;2
-25,3763354;-49,210524;2
-25,3762375;-49,2816344;3
-25,3760855;-49,2414469;3
-25,3759904;-49,2396824;2
-25,3755299;-49,2192651;4
-25,3746986;-49,262867;7
-25,3746262;-49,2221816;3
-25,3744004;-49,273014;2
-25,3743781;-49,2756902;2
-25,374371;-49,2442468;7
-25,3736846;-49,23917;2
-25,3736251;-49,2421607;2
-25,3734928;-49,2263241;5
-25,3734126;-49,259026;2
-25,3726439;-49,2111259;2
-25,3722984;-49,2414495;2
-25,3717294;-49,2558929;2
-25,3713975;-49,2627241;2
-25,3712259;-49,2199774;3
-25,3711924;-49,2540025;3
-25,370426;-49,2608848;35
-25,3702624;-49,2215048;2
-25,3700186;-49,2696917;7
-25,3695862;-49,2370931;3
-25,3692239;-49,2731881;6
-25,3688422;-49,2213893;3
-25,3687707;-49,2677267;4
-25,3686422;-49,3261393;2
-25,3685913;-49,3258324;2
-25,3685794;-49,2694039;2
-25,3685152;-49,2140536;2
-25,368274;-49,2521702;2
-25,3681383;-49,2427079;16
-25,367188;-49,2452292;2
-25,366684;-49,2279518;3
-25,3664724;-49,268139;4
-25,3662823;-49,2697499;6
-25,3653284;-49,2734711;3
-25,3649702;-49,2619981;2
-25,3644486;-49,2258035;6
-25,3640289;-49,2109233;3
-25,3640078;-49,2782779;5
-25,3630655;-49,2306333;14
-25,3609714;-49,2691152;2
-25,3587904;-49,2705974;4
-25,3578399;-49,2748001;3
-25,3568329;-49,2636086;106
-25,3564838;-49,2368361;2
-25,3555425;-49,2803622;5
-25,3535844;-49,2577308;9
-25,3528953;-49,2343162;4
-25,3524888;-49,2430326;8
-25,3511016;-49,2343564;5
